Event_ID,League,Match_Name,Match_Date,Stadium,City,Seat_Category,Ticket_Price,Sale_Date,Days_Before_Match,Quantity,Weather,Day_of_Week,Demand_Level
EVT0016,ISL,Mohun Bagan Super Giant vs Hyderabad FC,08-11-2024,Salt Lake Stadium,Kolkata,General,850,30-09-2024,39,9,Clear,Friday,High
EVT0175,ISL,Kerala Blasters FC vs NorthEast United FC,30-11-2024,Jawaharlal Nehru Stadium,Kochi,General,900,24-11-2024,6,10,Cloudy,Saturday,High
EVT0019,ISL,NorthEast United FC vs FC Goa,15-02-2025,Indira Gandhi Athletic Stadium,Guwahati,Premium,2150,07-01-2025,39,2,Cloudy,Saturday,High
EVT0165,IPL,Royal Challengers Bengaluru vs Mumbai Indians,16-04-2024,M. Chinnaswamy Stadium,Bengaluru,General,2150,06-03-2024,41,6,Cloudy,Tuesday,High
EVT0175,ISL,Kerala Blasters FC vs NorthEast United FC,30-11-2024,Jawaharlal Nehru Stadium,Kochi,Premium,2350,10-10-2024,51,2,Cloudy,Saturday,High
EVT0034,IPL,Lucknow Super Giants vs Rajasthan Royals,22-04-2023,Sawai Mansingh Stadium,Jaipur,Premium,5650,16-03-2023,37,4,Clear,Saturday,High
EVT0110,IPL,Royal Challengers Bengaluru vs Punjab Kings,30-03-2024,PCA Stadium,Mohali,General,2150,05-03-2024,25,4,Sunny,Saturday,High
EVT0030,PKL,Telugu Titans vs Bengaluru Bulls,06-08-2023,Gachibowli Indoor Stadium,Hyderabad,General,550,22-07-2023,15,6,Hazy,Sunday,High
EVT0084,IPL,Punjab Kings vs Kolkata Knight Riders,29-05-2023,Eden Gardens,Kolkata,General,2200,28-03-2023,62,3,Humid,Monday,High
EVT0296,PKL,Dabang Delhi K.C. vs Tamil Thalaivas,20-07-2025,Thyagaraj Sports Complex,Delhi,Corporate Box,6100,28-06-2025,22,3,Cloudy,Sunday,High
EVT0208,IPL,Sunrisers Hyderabad vs Royal Challengers Bengaluru,07-05-2025,Rajiv Gandhi International Stadium,Hyderabad,General,2100,10-03-2025,58,1,Rainy,Wednesday,High
EVT0105,PKL,Patna Pirates vs Telugu Titans,08-10-2024,Gachibowli Indoor Stadium,Hyderabad,Corporate Box,5700,06-10-2024,2,4,Hazy,Tuesday,High
EVT0205,IPL,Royal Challengers Bengaluru vs Delhi Capitals,24-05-2025,M. Chinnaswamy Stadium,Bengaluru,Premium,5350,12-05-2025,12,8,Cloudy,Saturday,High
EVT0299,PKL,Tamil Thalaivas vs UP Yoddhas,27-09-2024,Jawaharlal Nehru Indoor Stadium,Chennai,Premium,900,11-09-2024,16,2,Humid,Friday,Medium
EVT0049,IPL,Lucknow Super Giants vs Mumbai Indians,08-05-2024,BRSABV Ekana Cricket Stadium,Lucknow,Corporate Box,22600,25-03-2024,44,4,Hazy,Wednesday,High
EVT0275,IPL,Sunrisers Hyderabad vs Gujarat Titans,06-05-2025,Rajiv Gandhi International Stadium,Hyderabad,General,1450,04-04-2025,32,3,Hazy,Tuesday,Medium
EVT0209,IPL,Kolkata Knight Riders vs Chennai Super Kings,28-04-2023,Eden Gardens,Kolkata,Premium,5550,10-04-2023,18,2,Humid,Friday,High
EVT0022,IPL,Lucknow Super Giants vs Mumbai Indians,26-04-2025,BRSABV Ekana Cricket Stadium,Lucknow,General,2050,06-02-2025,79,2,Rainy,Saturday,High
EVT0133,ISL,Kerala Blasters FC vs Hyderabad FC,06-12-2024,Jawaharlal Nehru Stadium,Kochi,General,900,30-09-2024,67,2,Sunny,Friday,High
EVT0014,IPL,Mumbai Indians vs Chennai Super Kings,29-04-2025,M. A. Chidambaram Stadium,Chennai,General,2200,05-03-2025,55,1,Humid,Tuesday,High
EVT0291,ISL,Mohun Bagan Super Giant vs Chennaiyin FC,18-12-2023,"Jawaharlal Nehru Stadium, Chennai",Chennai,Premium,2150,02-12-2023,16,2,Rainy,Monday,High
EVT0225,IPL,Rajasthan Royals vs Mumbai Indians,26-04-2024,Wankhede Stadium,Mumbai,Corporate Box,23150,11-03-2024,46,2,Clear,Friday,High
EVT0040,ISL,Mohun Bagan Super Giant vs Hyderabad FC,23-02-2025,Salt Lake Stadium,Kolkata,General,850,07-01-2025,47,1,Clear,Sunday,High
EVT0027,ISL,FC Goa vs Bengaluru FC,12-10-2023,Sree Kanteerava Stadium,Bengaluru,General,900,12-09-2023,30,3,Cloudy,Thursday,High
EVT0166,ISL,Mohun Bagan Super Giant vs Jamshedpur FC,27-11-2023,Salt Lake Stadium,Kolkata,General,950,16-11-2023,11,2,Clear,Monday,High
EVT0014,IPL,Mumbai Indians vs Chennai Super Kings,29-04-2025,M. A. Chidambaram Stadium,Chennai,Premium,5550,19-03-2025,41,1,Humid,Tuesday,High
EVT0205,IPL,Royal Challengers Bengaluru vs Delhi Capitals,24-05-2025,M. Chinnaswamy Stadium,Bengaluru,General,2150,01-04-2025,53,3,Cloudy,Saturday,High
EVT0106,IPL,Lucknow Super Giants vs Kolkata Knight Riders,21-05-2023,Eden Gardens,Kolkata,Corporate Box,22700,12-04-2023,39,8,Humid,Sunday,High
EVT0025,ISL,Mumbai City FC vs FC Goa,19-12-2023,Mumbai Football Arena,Mumbai,General,600,26-11-2023,23,4,Clear,Tuesday,Medium
EVT0091,IPL,Mumbai Indians vs Delhi Capitals,16-05-2023,Arun Jaitley Stadium,Delhi,General,2050,27-03-2023,50,2,Sunny,Tuesday,High
EVT0182,IPL,Gujarat Titans vs Lucknow Super Giants,10-05-2025,BRSABV Ekana Cricket Stadium,Lucknow,General,2250,15-02-2025,84,10,Rainy,Saturday,High
EVT0226,IPL,Punjab Kings vs Kolkata Knight Riders,11-04-2025,Eden Gardens,Kolkata,VIP,10550,30-03-2025,12,7,Humid,Friday,High
EVT0185,ISL,Kerala Blasters FC vs Bengaluru FC,07-10-2023,Jawaharlal Nehru Stadium,Kochi,General,900,10-09-2023,27,2,Rainy,Saturday,High
EVT0292,IPL,Kolkata Knight Riders vs Lucknow Super Giants,13-04-2023,BRSABV Ekana Cricket Stadium,Lucknow,General,2250,02-04-2023,11,1,Hazy,Thursday,High
EVT0207,PKL,Puneri Paltan vs U Mumba,25-08-2024,Sardar Vallabhbhai Patel Indoor Stadium,Mumbai,General,550,21-07-2024,35,2,Rainy,Sunday,High
EVT0256,IPL,Mumbai Indians vs Delhi Capitals,26-05-2023,Wankhede Stadium,Mumbai,General,2050,14-04-2023,42,2,Clear,Friday,High
EVT0294,IPL,Royal Challengers Bengaluru vs Sunrisers Hyderabad,27-03-2025,M. Chinnaswamy Stadium,Bengaluru,General,2200,26-02-2025,29,4,Cloudy,Thursday,High
EVT0004,ISL,Jamshedpur FC vs Mohun Bagan Super Giant,21-11-2023,Salt Lake Stadium,Kolkata,General,850,08-11-2023,13,2,Clear,Tuesday,High
EVT0046,IPL,Delhi Capitals vs Chennai Super Kings,25-03-2024,Arun Jaitley Stadium,Delhi,General,2150,03-02-2024,51,2,Sunny,Monday,High
EVT0130,IPL,Punjab Kings vs Royal Challengers Bengaluru,23-03-2023,M. Chinnaswamy Stadium,Bengaluru,Corporate Box,24200,08-02-2023,43,4,Cloudy,Thursday,High
EVT0196,ISL,Mumbai City FC vs Mohun Bagan Super Giant,19-01-2026,Salt Lake Stadium,Kolkata,General,950,15-12-2025,35,5,Clear,Monday,High
EVT0291,ISL,Mohun Bagan Super Giant vs Chennaiyin FC,18-12-2023,"Jawaharlal Nehru Stadium, Chennai",Chennai,Premium,2200,28-10-2023,51,2,Rainy,Monday,High
EVT0110,IPL,Royal Challengers Bengaluru vs Punjab Kings,30-03-2024,PCA Stadium,Mohali,Premium,5400,01-03-2024,29,2,Sunny,Saturday,High
EVT0208,IPL,Sunrisers Hyderabad vs Royal Challengers Bengaluru,07-05-2025,Rajiv Gandhi International Stadium,Hyderabad,Premium,5650,28-04-2025,9,4,Rainy,Wednesday,High
EVT0001,PKL,Dabang Delhi K.C. vs U Mumba,20-07-2024,Thyagaraj Sports Complex,Delhi,Premium,1400,03-07-2024,17,3,Hazy,Saturday,High
EVT0185,ISL,Kerala Blasters FC vs Bengaluru FC,07-10-2023,Jawaharlal Nehru Stadium,Kochi,General,900,29-09-2023,8,2,Rainy,Saturday,High
EVT0106,IPL,Lucknow Super Giants vs Kolkata Knight Riders,21-05-2023,Eden Gardens,Kolkata,General,2100,21-03-2023,61,2,Humid,Sunday,High
EVT0234,ISL,Jamshedpur FC vs Kerala Blasters FC,23-12-2025,JRD Tata Sports Complex,Jamshedpur,General,950,17-10-2025,67,3,Sunny,Tuesday,High
EVT0019,ISL,NorthEast United FC vs FC Goa,15-02-2025,Indira Gandhi Athletic Stadium,Guwahati,General,900,06-02-2025,9,10,Cloudy,Saturday,High
EVT0074,PKL,Patna Pirates vs Tamil Thalaivas,30-07-2025,Patliputra Sports Complex,Patna,VIP,2600,19-07-2025,11,2,Hazy,Wednesday,High
EVT0033,ISL,FC Goa vs Chennaiyin FC,08-12-2023,Fatorda Stadium,Margao,General,900,12-11-2023,26,4,Rainy,Friday,High
EVT0191,IPL,Chennai Super Kings vs Lucknow Super Giants,23-04-2025,M. A. Chidambaram Stadium,Chennai,General,2250,13-03-2025,41,1,Humid,Wednesday,High
EVT0140,ISL,Bengaluru FC vs Kerala Blasters FC,25-12-2023,Sree Kanteerava Stadium,Bengaluru,Premium,2300,22-10-2023,64,4,Cloudy,Monday,High
EVT0024,IPL,Chennai Super Kings vs Punjab Kings,29-04-2025,PCA Stadium,Mohali,General,2250,08-04-2025,21,1,Cloudy,Tuesday,High
EVT0234,ISL,Jamshedpur FC vs Kerala Blasters FC,23-12-2025,JRD Tata Sports Complex,Jamshedpur,VIP,4550,27-11-2025,26,2,Sunny,Tuesday,High
EVT0034,IPL,Lucknow Super Giants vs Rajasthan Royals,22-04-2023,Sawai Mansingh Stadium,Jaipur,Premium,5550,16-03-2023,37,5,Clear,Saturday,High
EVT0172,IPL,Kolkata Knight Riders vs Gujarat Titans,06-04-2024,Narendra Modi Stadium,Ahmedabad,Premium,5250,17-03-2024,20,4,Sunny,Saturday,High
EVT0105,PKL,Patna Pirates vs Telugu Titans,08-10-2024,Gachibowli Indoor Stadium,Hyderabad,General,550,07-09-2024,31,2,Hazy,Tuesday,High
EVT0117,ISL,Hyderabad FC vs Bengaluru FC,13-01-2025,G. M. C. Balayogi Athletic Stadium,Hyderabad,General,900,27-12-2024,17,1,Clear,Monday,High
EVT0274,IPL,Royal Challengers Bengaluru vs Lucknow Super Giants,20-04-2025,BRSABV Ekana Cricket Stadium,Lucknow,Premium,5450,14-02-2025,65,1,Hazy,Sunday,High
EVT0020,IPL,Mumbai Indians vs Royal Challengers Bengaluru,21-04-2024,Wankhede Stadium,Mumbai,Premium,5500,13-04-2024,8,2,Clear,Sunday,High
EVT0294,IPL,Royal Challengers Bengaluru vs Sunrisers Hyderabad,27-03-2025,M. Chinnaswamy Stadium,Bengaluru,Premium,5300,17-01-2025,69,4,Cloudy,Thursday,High
EVT0175,ISL,Kerala Blasters FC vs NorthEast United FC,30-11-2024,Jawaharlal Nehru Stadium,Kochi,VIP,4450,21-11-2024,9,2,Cloudy,Saturday,High
EVT0055,ISL,FC Goa vs Bengaluru FC,02-01-2025,Fatorda Stadium,Margao,Premium,2300,18-12-2024,15,6,Hazy,Thursday,High
EVT0203,IPL,Punjab Kings vs Sunrisers Hyderabad,25-03-2023,PCA Stadium,Mohali,VIP,10850,13-03-2023,12,2,Hazy,Saturday,High
EVT0126,PKL,U Mumba vs UP Yoddhas,09-07-2025,Noida Indoor Stadium,Noida,Premium,1350,24-05-2025,46,2,Sunny,Wednesday,High
EVT0192,IPL,Chennai Super Kings vs Rajasthan Royals,27-05-2024,Sawai Mansingh Stadium,Jaipur,Premium,5300,21-05-2024,6,2,Clear,Monday,High
EVT0232,IPL,Punjab Kings vs Royal Challengers Bengaluru,29-04-2023,M. Chinnaswamy Stadium,Bengaluru,Premium,5350,19-04-2023,10,3,Cloudy,Saturday,High
EVT0290,IPL,Lucknow Super Giants vs Sunrisers Hyderabad,29-05-2023,BRSABV Ekana Cricket Stadium,Lucknow,General,1400,10-05-2023,19,1,Hazy,Monday,Medium
EVT0025,ISL,Mumbai City FC vs FC Goa,19-12-2023,Mumbai Football Arena,Mumbai,General,600,13-12-2023,6,1,Clear,Tuesday,Medium
EVT0274,IPL,Royal Challengers Bengaluru vs Lucknow Super Giants,20-04-2025,BRSABV Ekana Cricket Stadium,Lucknow,General,2200,16-03-2025,35,3,Hazy,Sunday,High
EVT0188,ISL,Kerala Blasters FC vs Jamshedpur FC,07-12-2025,Jawaharlal Nehru Stadium,Kochi,Premium,2350,03-11-2025,34,2,Clear,Sunday,High
EVT0175,ISL,Kerala Blasters FC vs NorthEast United FC,30-11-2024,Jawaharlal Nehru Stadium,Kochi,General,950,14-11-2024,16,9,Cloudy,Saturday,High
EVT0055,ISL,FC Goa vs Bengaluru FC,02-01-2025,Fatorda Stadium,Margao,General,900,30-10-2024,64,4,Hazy,Thursday,High
EVT0272,IPL,Gujarat Titans vs Mumbai Indians,08-05-2025,Wankhede Stadium,Mumbai,General,2250,22-04-2025,16,3,Clear,Thursday,High
EVT0158,IPL,Delhi Capitals vs Royal Challengers Bengaluru,29-05-2023,Arun Jaitley Stadium,Delhi,General,2150,06-05-2023,23,4,Sunny,Monday,High
EVT0028,ISL,Hyderabad FC vs Mumbai City FC,24-12-2024,G. M. C. Balayogi Athletic Stadium,Hyderabad,General,650,30-10-2024,55,3,Rainy,Tuesday,Medium
EVT0084,IPL,Punjab Kings vs Kolkata Knight Riders,29-05-2023,Eden Gardens,Kolkata,General,2150,09-05-2023,20,2,Humid,Monday,High
EVT0110,IPL,Royal Challengers Bengaluru vs Punjab Kings,30-03-2024,PCA Stadium,Mohali,General,2250,04-02-2024,55,2,Sunny,Saturday,High
EVT0016,ISL,Mohun Bagan Super Giant vs Hyderabad FC,08-11-2024,Salt Lake Stadium,Kolkata,General,850,26-08-2024,74,3,Clear,Friday,High
EVT0227,IPL,Mumbai Indians vs Chennai Super Kings,23-05-2024,Wankhede Stadium,Mumbai,Premium,5550,16-05-2024,7,4,Clear,Thursday,High
EVT0071,PKL,Telugu Titans vs Bengaluru Bulls,20-07-2024,Kanteerava Indoor Stadium,Bengaluru,Premium,1300,18-05-2024,63,1,Cloudy,Saturday,High
EVT0284,IPL,Mumbai Indians vs Rajasthan Royals,10-04-2024,Wankhede Stadium,Mumbai,Premium,5600,05-04-2024,5,3,Clear,Wednesday,High
EVT0036,PKL,Telugu Titans vs Tamil Thalaivas,05-07-2024,Jawaharlal Nehru Indoor Stadium,Chennai,Premium,900,29-04-2024,67,1,Humid,Friday,Medium
EVT0294,IPL,Royal Challengers Bengaluru vs Sunrisers Hyderabad,27-03-2025,M. Chinnaswamy Stadium,Bengaluru,General,2200,08-03-2025,19,2,Cloudy,Thursday,High
EVT0082,ISL,Jamshedpur FC vs Mohun Bagan Super Giant,08-10-2024,JRD Tata Sports Complex,Jamshedpur,General,900,08-09-2024,30,4,Rainy,Tuesday,High
EVT0092,PKL,Bengaluru Bulls vs Bengal Warriors,10-10-2023,Kanteerava Indoor Stadium,Bengaluru,VIP,1750,07-10-2023,3,1,Cloudy,Tuesday,Medium
EVT0053,ISL,FC Goa vs Hyderabad FC,01-12-2023,G. M. C. Balayogi Athletic Stadium,Hyderabad,General,900,13-10-2023,49,2,Sunny,Friday,High
EVT0122,ISL,FC Goa vs Bengaluru FC,06-11-2024,Fatorda Stadium,Margao,General,850,20-10-2024,17,1,Cloudy,Wednesday,High
EVT0140,ISL,Bengaluru FC vs Kerala Blasters FC,25-12-2023,Sree Kanteerava Stadium,Bengaluru,VIP,4400,16-12-2023,9,1,Cloudy,Monday,High
EVT0264,IPL,Kolkata Knight Riders vs Punjab Kings,28-05-2023,Eden Gardens,Kolkata,Premium,5200,22-04-2023,36,7,Humid,Sunday,High
EVT0125,PKL,Gujarat Giants vs Puneri Paltan,16-08-2023,Shree Shiv Chhatrapati Sports Complex,Pune,Premium,900,20-07-2023,27,1,Cloudy,Wednesday,Medium
EVT0157,IPL,Lucknow Super Giants vs Royal Challengers Bengaluru,26-04-2023,M. Chinnaswamy Stadium,Bengaluru,General,2200,05-03-2023,52,4,Cloudy,Wednesday,High
EVT0047,IPL,Lucknow Super Giants vs Punjab Kings,20-05-2025,BRSABV Ekana Cricket Stadium,Lucknow,General,1400,19-04-2025,31,1,Rainy,Tuesday,Medium
EVT0225,IPL,Rajasthan Royals vs Mumbai Indians,26-04-2024,Wankhede Stadium,Mumbai,General,2150,03-04-2024,23,1,Clear,Friday,High
EVT0287,IPL,Rajasthan Royals vs Delhi Capitals,03-05-2024,Arun Jaitley Stadium,Delhi,VIP,10350,13-04-2024,20,2,Sunny,Friday,High
EVT0239,ISL,NorthEast United FC vs Chennaiyin FC,21-01-2024,"Jawaharlal Nehru Stadium, Chennai",Chennai,General,900,15-12-2023,37,8,Sunny,Sunday,High
EVT0145,IPL,Punjab Kings vs Mumbai Indians,18-05-2023,Wankhede Stadium,Mumbai,Premium,5600,30-03-2023,49,2,Clear,Thursday,High
EVT0285,ISL,Odisha FC vs Kerala Blasters FC,06-11-2025,Jawaharlal Nehru Stadium,Kochi,Premium,2300,24-09-2025,43,1,Rainy,Thursday,High
EVT0121,PKL,Bengal Warriors vs Jaipur Pink Panthers,10-07-2025,Netaji Indoor Stadium,Kolkata,Premium,1400,03-06-2025,37,1,Humid,Thursday,High
EVT0144,IPL,Gujarat Titans vs Sunrisers Hyderabad,14-04-2024,Narendra Modi Stadium,Ahmedabad,Premium,5200,13-03-2024,32,1,Rainy,Sunday,High
EVT0186,IPL,Lucknow Super Giants vs Royal Challengers Bengaluru,19-04-2024,M. Chinnaswamy Stadium,Bengaluru,General,2200,04-04-2024,15,1,Cloudy,Friday,High
EVT0231,PKL,UP Yoddhas vs Puneri Paltan,15-09-2025,Noida Indoor Stadium,Noida,Premium,850,04-08-2025,42,4,Hazy,Monday,Medium
EVT0182,IPL,Gujarat Titans vs Lucknow Super Giants,10-05-2025,BRSABV Ekana Cricket Stadium,Lucknow,Premium,5350,29-04-2025,11,3,Rainy,Saturday,High
EVT0126,PKL,U Mumba vs UP Yoddhas,09-07-2025,Noida Indoor Stadium,Noida,General,550,15-06-2025,24,2,Sunny,Wednesday,High
EVT0058,ISL,FC Goa vs Kerala Blasters FC,31-01-2025,Jawaharlal Nehru Stadium,Kochi,General,900,24-01-2025,7,4,Cloudy,Friday,High
EVT0077,IPL,Royal Challengers Bengaluru vs Punjab Kings,12-05-2025,M. Chinnaswamy Stadium,Bengaluru,General,2100,07-05-2025,5,10,Cloudy,Monday,High
EVT0252,IPL,Royal Challengers Bengaluru vs Kolkata Knight Riders,22-03-2025,Eden Gardens,Kolkata,General,2100,13-01-2025,68,1,Clear,Saturday,High
EVT0093,IPL,Delhi Capitals vs Rajasthan Royals,25-03-2025,Arun Jaitley Stadium,Delhi,General,1350,11-01-2025,73,2,Sunny,Tuesday,Medium
EVT0182,IPL,Gujarat Titans vs Lucknow Super Giants,10-05-2025,BRSABV Ekana Cricket Stadium,Lucknow,VIP,11200,30-03-2025,41,7,Rainy,Saturday,High
EVT0123,ISL,Odisha FC vs Chennaiyin FC,15-11-2024,"Jawaharlal Nehru Stadium, Chennai",Chennai,General,900,22-10-2024,24,3,Rainy,Friday,High
EVT0168,ISL,FC Goa vs Kerala Blasters FC,27-01-2024,Fatorda Stadium,Margao,General,900,27-11-2023,61,2,Rainy,Saturday,High
EVT0065,PKL,Bengaluru Bulls vs Puneri Paltan,19-09-2025,Kanteerava Indoor Stadium,Bengaluru,VIP,2750,02-09-2025,17,2,Cloudy,Friday,High
EVT0015,IPL,Royal Challengers Bengaluru vs Gujarat Titans,12-05-2024,Narendra Modi Stadium,Ahmedabad,VIP,11050,24-04-2024,18,1,Sunny,Sunday,High
EVT0238,IPL,Chennai Super Kings vs Mumbai Indians,21-04-2024,M. A. Chidambaram Stadium,Chennai,VIP,11000,08-02-2024,73,7,Humid,Sunday,High
EVT0141,IPL,Rajasthan Royals vs Lucknow Super Giants,02-05-2025,BRSABV Ekana Cricket Stadium,Lucknow,Premium,5500,06-04-2025,26,4,Cloudy,Friday,High
EVT0277,PKL,Puneri Paltan vs UP Yoddhas,15-09-2025,Noida Indoor Stadium,Noida,General,350,31-08-2025,15,4,Clear,Monday,Medium
EVT0050,ISL,Jamshedpur FC vs Kerala Blasters FC,19-11-2023,Jawaharlal Nehru Stadium,Kochi,General,900,05-10-2023,45,2,Clear,Sunday,High
EVT0086,ISL,Hyderabad FC vs Kerala Blasters FC,07-12-2023,G. M. C. Balayogi Athletic Stadium,Hyderabad,Premium,2150,27-10-2023,41,10,Clear,Thursday,High
EVT0075,IPL,Royal Challengers Bengaluru vs Rajasthan Royals,05-05-2023,Sawai Mansingh Stadium,Jaipur,Premium,5500,14-04-2023,21,3,Clear,Friday,High
EVT0099,IPL,Mumbai Indians vs Delhi Capitals,15-04-2024,Arun Jaitley Stadium,Delhi,Premium,5550,13-03-2024,33,1,Sunny,Monday,High
EVT0117,ISL,Hyderabad FC vs Bengaluru FC,13-01-2025,G. M. C. Balayogi Athletic Stadium,Hyderabad,Premium,2350,01-01-2025,12,1,Clear,Monday,High
EVT0012,ISL,Bengaluru FC vs Odisha FC,10-11-2024,Sree Kanteerava Stadium,Bengaluru,General,900,29-09-2024,42,2,Cloudy,Sunday,High
EVT0004,ISL,Jamshedpur FC vs Mohun Bagan Super Giant,21-11-2023,Salt Lake Stadium,Kolkata,General,900,09-10-2023,43,1,Clear,Tuesday,High
EVT0285,ISL,Odisha FC vs Kerala Blasters FC,06-11-2025,Jawaharlal Nehru Stadium,Kochi,General,950,30-09-2025,37,1,Rainy,Thursday,High
EVT0291,ISL,Mohun Bagan Super Giant vs Chennaiyin FC,18-12-2023,"Jawaharlal Nehru Stadium, Chennai",Chennai,Premium,2250,27-11-2023,21,1,Rainy,Monday,High
EVT0075,IPL,Royal Challengers Bengaluru vs Rajasthan Royals,05-05-2023,Sawai Mansingh Stadium,Jaipur,Premium,5300,02-04-2023,33,2,Clear,Friday,High
EVT0093,IPL,Delhi Capitals vs Rajasthan Royals,25-03-2025,Arun Jaitley Stadium,Delhi,General,1400,19-02-2025,34,1,Sunny,Tuesday,Medium
EVT0041,IPL,Rajasthan Royals vs Kolkata Knight Riders,19-05-2025,Eden Gardens,Kolkata,Premium,5500,18-04-2025,31,3,Humid,Monday,High
EVT0116,ISL,Kerala Blasters FC vs Hyderabad FC,07-11-2023,G. M. C. Balayogi Athletic Stadium,Hyderabad,General,900,01-09-2023,67,3,Clear,Tuesday,High
EVT0145,IPL,Punjab Kings vs Mumbai Indians,18-05-2023,Wankhede Stadium,Mumbai,General,2250,30-03-2023,49,1,Clear,Thursday,High
EVT0243,ISL,NorthEast United FC vs Hyderabad FC,08-03-2024,G. M. C. Balayogi Athletic Stadium,Hyderabad,Premium,1450,03-03-2024,5,1,Sunny,Friday,Medium
EVT0255,IPL,Royal Challengers Bengaluru vs Sunrisers Hyderabad,09-04-2025,M. Chinnaswamy Stadium,Bengaluru,VIP,10300,29-01-2025,70,5,Cloudy,Wednesday,High
EVT0258,IPL,Royal Challengers Bengaluru vs Punjab Kings,22-05-2023,M. Chinnaswamy Stadium,Bengaluru,VIP,10800,08-05-2023,14,2,Cloudy,Monday,High
EVT0101,PKL,Patna Pirates vs U Mumba,31-08-2023,Sardar Vallabhbhai Patel Indoor Stadium,Mumbai,General,550,16-08-2023,15,1,Rainy,Thursday,High
EVT0218,IPL,Delhi Capitals vs Gujarat Titans,28-05-2023,Narendra Modi Stadium,Ahmedabad,General,2250,29-04-2023,29,2,Sunny,Sunday,High
EVT0118,ISL,NorthEast United FC vs FC Goa,25-02-2024,Fatorda Stadium,Margao,General,950,29-12-2023,58,5,Clear,Sunday,High
EVT0128,IPL,Rajasthan Royals vs Gujarat Titans,20-04-2023,Narendra Modi Stadium,Ahmedabad,Premium,3800,22-03-2023,29,2,Rainy,Thursday,Medium
EVT0114,ISL,Kerala Blasters FC vs NorthEast United FC,09-12-2025,Jawaharlal Nehru Stadium,Kochi,VIP,4350,06-11-2025,33,2,Rainy,Tuesday,High
EVT0179,IPL,Kolkata Knight Riders vs Delhi Capitals,14-05-2025,Eden Gardens,Kolkata,General,2100,12-04-2025,32,1,Humid,Wednesday,High
EVT0186,IPL,Lucknow Super Giants vs Royal Challengers Bengaluru,19-04-2024,M. Chinnaswamy Stadium,Bengaluru,General,2150,01-04-2024,18,2,Cloudy,Friday,High
EVT0238,IPL,Chennai Super Kings vs Mumbai Indians,21-04-2024,M. A. Chidambaram Stadium,Chennai,General,2200,12-03-2024,40,1,Humid,Sunday,High
EVT0222,ISL,FC Goa vs Mohun Bagan Super Giant,20-02-2024,Salt Lake Stadium,Kolkata,General,900,19-01-2024,32,10,Clear,Tuesday,High
EVT0147,IPL,Sunrisers Hyderabad vs Lucknow Super Giants,31-03-2024,BRSABV Ekana Cricket Stadium,Lucknow,General,2200,27-02-2024,33,2,Cloudy,Sunday,High
EVT0075,IPL,Royal Challengers Bengaluru vs Rajasthan Royals,05-05-2023,Sawai Mansingh Stadium,Jaipur,General,2250,29-04-2023,6,2,Clear,Friday,High
EVT0242,PKL,UP Yoddhas vs Jaipur Pink Panthers,19-08-2025,Noida Indoor Stadium,Noida,General,550,31-07-2025,19,1,Cloudy,Tuesday,High
EVT0194,ISL,Hyderabad FC vs Mohun Bagan Super Giant,28-02-2025,G. M. C. Balayogi Athletic Stadium,Hyderabad,General,850,25-12-2024,65,1,Sunny,Friday,High
EVT0240,IPL,Delhi Capitals vs Punjab Kings,17-05-2024,PCA Stadium,Mohali,General,1350,01-05-2024,16,2,Sunny,Friday,Medium
EVT0195,ISL,Bengaluru FC vs NorthEast United FC,31-12-2025,Indira Gandhi Athletic Stadium,Guwahati,General,900,07-12-2025,24,8,Hazy,Wednesday,High
EVT0083,IPL,Rajasthan Royals vs Royal Challengers Bengaluru,23-05-2025,M. Chinnaswamy Stadium,Bengaluru,VIP,10800,11-05-2025,12,2,Cloudy,Friday,High
EVT0270,IPL,Royal Challengers Bengaluru vs Lucknow Super Giants,07-04-2025,M. Chinnaswamy Stadium,Bengaluru,General,2200,08-02-2025,58,2,Cloudy,Monday,High
EVT0228,ISL,FC Goa vs NorthEast United FC,02-10-2024,Indira Gandhi Athletic Stadium,Guwahati,General,600,26-08-2024,37,10,Sunny,Wednesday,Medium
EVT0006,IPL,Sunrisers Hyderabad vs Gujarat Titans,02-04-2023,Narendra Modi Stadium,Ahmedabad,General,2100,09-02-2023,52,1,Hazy,Sunday,High
EVT0171,ISL,FC Goa vs Kerala Blasters FC,02-02-2024,Fatorda Stadium,Margao,General,900,24-12-2023,40,2,Sunny,Friday,High
EVT0207,PKL,Puneri Paltan vs U Mumba,25-08-2024,Sardar Vallabhbhai Patel Indoor Stadium,Mumbai,Premium,1400,29-07-2024,27,2,Rainy,Sunday,High
EVT0003,ISL,Chennaiyin FC vs Odisha FC,05-11-2023,"Jawaharlal Nehru Stadium, Chennai",Chennai,General,950,22-10-2023,14,4,Rainy,Sunday,High
EVT0022,IPL,Lucknow Super Giants vs Mumbai Indians,26-04-2025,BRSABV Ekana Cricket Stadium,Lucknow,General,2150,13-04-2025,13,2,Rainy,Saturday,High
EVT0007,IPL,Rajasthan Royals vs Lucknow Super Giants,13-05-2025,BRSABV Ekana Cricket Stadium,Lucknow,General,1450,04-05-2025,9,2,Hazy,Tuesday,Medium
EVT0294,IPL,Royal Challengers Bengaluru vs Sunrisers Hyderabad,27-03-2025,M. Chinnaswamy Stadium,Bengaluru,General,2250,06-03-2025,21,1,Cloudy,Thursday,High
