Event_ID,League_Code,Team_A_Code,Team_B_Code,Match_Date,Stadium_Code,City_Code,Seat_Category_Code,Ticket_Price,Sale_Date,Days_Before_Match,Quantity,Weather_Code,Day_of_Week_Code,Demand_Level_Code
99,10,91,99,2024-06-23,3,3,4,14851,2024-01-02,173,8,4,7,2
282,5,42,46,2025-07-07,2,2,3,15000,2025-02-08,149,9,3,1,2
371,8,75,71,2024-10-10,5,5,1,15000,2024-08-14,57,5,2,4,2
343,1,3,2,2023-02-27,2,2,1,7568,2022-10-16,134,9,5,1,2
168,2,18,14,2025-06-11,8,8,1,12762,2025-05-07,35,1,4,3,1
345,2,15,20,2024-04-25,2,2,4,15000,2024-01-12,104,7,2,4,1
21,6,59,57,2025-01-25,2,2,4,15000,2024-10-29,88,4,5,6,3
191,4,36,40,2025-12-28,7,7,1,11206,2025-12-08,20,2,2,7,3
109,10,94,97,2024-04-29,10,10,1,15000,2023-11-17,164,8,5,1,2
73,8,79,78,2023-06-28,5,5,3,15000,2023-03-31,89,2,4,3,1
153,2,11,18,2025-06-04,4,4,4,5544,2025-03-27,69,3,3,3,1
361,8,75,78,2024-04-11,1,1,1,10217,2023-11-19,144,6,3,4,1
83,4,39,36,2024-06-01,8,8,2,15000,2024-01-19,134,9,1,6,2
383,10,91,98,2024-11-18,5,5,2,12107,2024-08-07,103,8,3,1,3
393,7,70,62,2023-08-25,8,8,3,15000,2023-07-29,27,1,3,5,1
41,7,67,66,2023-07-28,3,3,4,15000,2023-03-17,133,3,4,5,3
270,4,40,33,2025-11-16,2,2,4,6654,2025-11-08,8,3,5,7,1
352,8,78,73,2024-05-16,7,7,1,13955,2023-12-09,159,9,3,4,1
56,9,90,87,2024-09-16,1,1,4,15000,2024-05-09,130,4,5,1,2
81,6,60,52,2024-12-09,10,10,1,12323,2024-10-04,66,9,3,1,3
162,6,55,54,2023-04-07,1,1,4,9602,2022-11-26,132,4,5,5,1
284,1,1,6,2024-04-16,8,8,1,8343,2024-04-03,13,8,2,2,2
171,5,49,45,2025-04-05,4,4,3,15000,2025-01-24,71,8,2,6,3
470,6,55,57,2025-07-05,10,10,2,15000,2025-06-26,9,10,3,6,1
472,4,32,35,2023-03-24,6,6,3,15000,2023-01-23,60,3,5,5,3
425,3,24,28,2024-02-02,7,7,1,10028,2023-10-15,110,8,3,5,2
428,9,89,88,2023-11-17,3,3,1,11903,2023-10-27,21,5,4,5,2
26,8,78,75,2024-11-23,7,7,4,15000,2024-09-05,79,2,5,6,1
96,7,64,70,2025-03-10,9,9,4,15000,2024-11-01,129,6,5,1,2
390,2,16,20,2025-09-01,4,4,1,1822,2025-07-08,55,9,5,1,1
97,10,98,91,2024-02-17,2,2,1,10003,2023-09-01,169,9,3,6,3
43,2,13,18,2025-10-30,7,7,2,15000,2025-05-25,158,4,5,4,1
74,1,5,2,2023-07-06,2,2,2,11705,2023-02-26,130,4,2,4,3
444,7,67,70,2023-02-10,8,8,4,15000,2022-10-23,110,8,1,5,1
130,9,87,83,2023-06-17,10,10,3,1598,2023-03-24,85,5,2,6,3
365,10,97,93,2025-11-03,1,1,1,9981,2025-06-24,132,2,3,1,2
205,9,86,88,2023-04-02,1,1,2,13808,2022-11-22,131,2,1,7,3
76,1,4,5,2025-05-17,5,5,2,15000,2025-05-10,7,4,5,6,2
25,1,9,1,2025-03-21,10,10,2,1215,2025-01-02,78,7,1,5,2
63,4,31,37,2024-12-30,1,1,1,8832,2024-10-13,78,8,2,1,2
424,4,36,33,2024-07-11,3,3,3,15000,2024-06-29,12,8,2,4,3
162,3,21,25,2025-12-10,8,8,3,15000,2025-10-23,48,3,4,3,3
443,7,68,64,2023-04-03,6,6,1,7121,2022-10-31,154,5,5,1,3
106,8,71,79,2023-04-29,2,2,1,12536,2023-04-19,10,10,1,6,1
257,3,23,29,2025-04-29,5,5,3,15000,2024-12-20,130,1,2,2,2
267,3,26,25,2023-07-31,8,8,4,15000,2023-04-16,106,6,2,1,1
478,2,15,13,2023-03-27,10,10,3,15000,2022-11-25,122,6,1,1,2
266,3,27,24,2025-03-11,2,2,4,12871,2025-01-13,57,4,4,2,1
110,10,95,96,2023-02-26,4,4,4,15000,2022-10-23,126,7,5,7,2
289,8,74,76,2025-05-31,6,6,2,1537,2025-02-10,110,8,5,6,3
343,10,95,98,2024-06-08,8,8,1,6279,2024-04-01,68,10,3,6,2
442,3,23,25,2023-02-26,5,5,2,11226,2022-09-21,158,6,5,7,1
104,10,98,95,2025-08-29,2,2,3,15000,2025-04-16,135,10,2,5,2
424,7,67,66,2024-01-01,2,2,3,15000,2023-09-17,106,8,4,1,2
341,4,35,37,2024-05-10,1,1,3,15000,2023-11-24,168,7,3,5,1
104,4,33,36,2024-06-07,5,5,2,2230,2024-05-10,28,8,3,5,1
333,2,13,12,2023-11-03,10,10,3,13542,2023-07-05,121,6,5,5,1
10,3,25,30,2023-04-11,3,3,1,7109,2023-02-09,61,5,2,2,2
226,9,87,90,2024-08-10,4,4,1,8235,2024-05-04,98,10,1,6,1
419,8,78,75,2025-04-15,7,7,3,15000,2024-12-06,130,1,3,2,2
177,8,71,76,2025-07-14,4,4,3,15000,2025-03-23,113,6,2,1,3
76,1,6,1,2023-07-26,7,7,4,15000,2023-07-10,16,5,5,3,1
333,5,49,41,2025-10-27,9,9,4,15000,2025-07-02,117,4,3,1,3
266,7,61,63,2024-11-21,5,5,4,15000,2024-08-21,92,1,5,4,2
145,9,83,81,2023-05-27,4,4,2,9239,2022-12-17,161,8,1,6,2
292,1,4,9,2025-09-09,4,4,4,15000,2025-08-15,25,5,5,2,2
93,9,87,84,2024-07-05,3,3,1,5800,2024-02-29,127,6,5,5,1
469,2,12,15,2023-07-20,1,1,1,14107,2023-05-15,66,3,3,4,2
42,10,96,95,2024-02-27,2,2,1,3704,2023-12-08,81,7,4,2,1
409,6,57,56,2025-12-16,3,3,4,15000,2025-11-29,17,8,3,2,1
335,1,10,2,2024-12-25,1,1,1,5293,2024-08-18,129,10,3,3,1
380,7,65,61,2025-09-15,2,2,4,8237,2025-07-05,72,6,2,1,1
443,6,55,54,2023-06-07,4,4,3,15000,2023-01-05,153,2,3,3,1
304,7,62,68,2023-05-20,10,10,1,5251,2023-02-01,108,2,2,6,1
146,7,65,70,2024-05-17,7,7,3,15000,2023-12-07,162,6,2,5,2
382,3,21,24,2023-03-15,3,3,3,15000,2022-12-29,76,1,5,3,2
231,10,97,99,2024-12-17,3,3,1,15000,2024-11-23,24,6,4,2,3
324,3,27,22,2025-03-24,6,6,1,2237,2024-10-11,164,8,1,1,1
249,2,15,11,2024-03-14,3,3,3,15000,2023-10-26,140,8,5,4,2
313,9,86,89,2024-05-31,10,10,3,15000,2024-01-26,126,7,5,5,2
162,4,39,31,2024-03-22,4,4,1,5909,2023-09-26,178,9,4,5,1
381,6,55,60,2024-01-04,8,8,1,9313,2023-11-16,49,4,1,4,2
487,5,44,41,2024-11-12,2,2,3,15000,2024-10-27,16,6,3,2,2
464,9,82,83,2024-05-07,10,10,4,15000,2024-04-30,7,10,5,2,1
476,7,66,68,2024-09-28,10,10,3,15000,2024-08-20,39,4,3,6,2
11,4,38,34,2025-12-05,2,2,3,10351,2025-06-24,164,2,3,5,2
159,3,22,28,2023-07-29,10,10,1,5978,2023-07-20,9,2,2,6,2
114,10,100,98,2025-10-02,10,10,1,14435,2025-07-04,90,6,4,4,1
144,1,8,6,2023-06-04,6,6,2,9215,2023-04-03,62,6,1,7,3
117,1,1,10,2023-01-31,2,2,1,5818,2022-10-30,93,9,2,2,2
84,4,38,33,2024-03-07,6,6,3,13577,2024-02-22,14,5,1,4,2
461,8,72,78,2024-07-07,7,7,2,7439,2024-01-25,164,9,3,7,2
73,9,83,90,2023-03-08,6,6,1,15000,2023-01-09,58,6,5,3,2
2,7,62,63,2023-04-27,4,4,1,13575,2023-01-12,105,3,3,4,1
333,10,99,100,2023-08-31,6,6,3,15000,2023-04-09,144,9,2,4,2
115,10,97,91,2023-10-24,10,10,2,4669,2023-08-26,59,7,3,2,1
161,10,93,100,2025-11-17,1,1,4,9934,2025-09-22,56,3,4,1,1
83,10,92,99,2023-03-09,4,4,4,7505,2022-09-12,178,9,2,4,2
384,4,39,34,2024-04-23,1,1,1,7605,2024-04-21,2,4,3,2,2
442,7,69,68,2023-05-20,7,7,2,3455,2023-05-08,12,3,5,6,2
171,10,93,94,2024-11-27,2,2,2,8318,2024-06-27,153,6,2,3,1
82,4,38,37,2025-05-23,6,6,1,6978,2025-02-06,106,2,2,5,1
313,9,83,82,2025-03-22,2,2,4,15000,2024-11-09,133,6,5,6,3
32,10,98,100,2023-09-10,9,9,2,3298,2023-05-03,130,3,4,7,2
300,7,70,64,2024-07-29,2,2,4,7865,2024-05-13,77,5,2,1,1
171,8,74,80,2023-11-09,8,8,1,3425,2023-09-27,43,10,1,4,3
450,4,31,33,2023-10-05,5,5,3,15000,2023-06-13,114,8,2,4,1
276,3,21,22,2023-01-26,3,3,4,15000,2022-08-01,178,10,5,4,2
467,1,9,6,2025-01-01,5,5,1,14887,2024-07-08,177,10,5,3,1
107,1,9,8,2024-07-04,1,1,2,3842,2024-01-10,176,1,1,4,2
46,6,59,55,2024-03-21,10,10,2,15000,2023-10-23,150,6,2,4,2
51,6,53,59,2023-09-08,9,9,3,15000,2023-07-18,52,2,1,5,3
34,10,91,94,2024-12-04,1,1,3,13482,2024-09-28,67,2,1,3,1
139,3,28,22,2023-11-29,9,9,2,15000,2023-10-23,37,8,3,3,2
314,7,68,65,2023-03-05,3,3,2,5087,2022-10-04,152,7,2,7,2
282,8,77,76,2025-03-16,7,7,1,15000,2025-01-10,65,5,3,7,3
44,7,69,66,2025-08-19,8,8,2,15000,2025-03-14,158,5,1,2,3
347,3,29,26,2024-09-08,3,3,2,5935,2024-05-28,103,5,5,7,1
349,5,48,43,2025-01-06,1,1,3,15000,2025-01-01,5,3,4,1,2
291,3,24,28,2025-03-31,4,4,3,15000,2025-01-21,69,8,1,1,1
16,4,38,36,2023-09-13,8,8,4,15000,2023-07-28,47,9,2,3,1
15,2,13,18,2023-05-26,7,7,4,15000,2023-02-25,90,5,4,5,1
466,10,92,93,2023-02-26,1,1,2,13918,2022-10-07,142,4,3,7,2
151,2,13,19,2023-01-17,3,3,3,15000,2022-11-08,70,3,5,2,2
330,4,36,39,2024-08-14,7,7,4,15000,2024-07-29,16,8,4,3,1
427,2,15,12,2024-03-12,6,6,3,13903,2023-11-30,103,1,1,2,3
431,2,15,11,2024-09-09,1,1,2,15000,2024-03-29,164,10,5,1,2
187,9,90,88,2025-07-04,6,6,2,15000,2025-04-09,86,3,5,5,1
496,1,2,1,2024-11-07,2,2,3,15000,2024-06-06,154,2,4,4,3
59,7,66,65,2024-03-14,2,2,2,15000,2023-11-17,118,10,3,4,3
181,3,29,26,2024-07-13,6,6,1,15000,2024-03-19,116,2,5,6,3
9,8,78,74,2023-08-31,1,1,4,15000,2023-06-11,81,2,3,4,3
258,2,13,19,2025-10-02,6,6,3,15000,2025-07-06,88,6,3,4,1
280,8,74,80,2024-10-29,8,8,4,15000,2024-05-31,151,5,2,2,2
116,3,28,23,2023-04-10,5,5,1,13494,2023-02-20,49,2,2,1,1
127,7,61,63,2024-02-13,7,7,2,15000,2023-09-10,156,5,3,2,2
250,10,92,91,2024-03-30,2,2,2,988,2023-11-04,147,10,1,6,2
304,9,82,85,2023-12-01,8,8,2,1003,2023-09-24,68,3,3,5,2
240,1,7,4,2025-02-08,6,6,2,8461,2024-10-24,107,8,4,6,2
201,2,16,13,2025-10-26,8,8,1,8961,2025-06-01,147,1,3,7,1
288,8,80,74,2024-03-12,6,6,4,15000,2024-02-16,25,3,4,2,2
482,8,75,80,2025-04-01,5,5,3,7707,2024-12-30,92,8,2,2,2
161,1,2,3,2024-02-09,10,10,1,348,2024-01-30,10,6,3,5,2
313,4,35,37,2024-11-19,1,1,1,13950,2024-11-08,11,6,4,2,2
312,7,67,69,2025-05-04,4,4,4,15000,2025-02-13,80,7,5,7,3
93,10,95,99,2023-12-20,7,7,3,15000,2023-11-14,36,9,4,3,1
284,2,16,17,2025-05-08,9,9,1,14879,2025-02-12,85,5,2,4,3
371,9,82,84,2025-10-06,6,6,2,15000,2025-05-23,136,1,4,1,2
298,1,6,9,2023-01-20,1,1,4,15000,2023-01-01,19,8,5,5,1
415,10,96,93,2024-02-06,6,6,2,15000,2023-08-19,171,4,3,2,1
249,6,53,57,2024-01-29,8,8,1,12560,2023-11-14,76,5,4,1,2
279,5,45,41,2024-11-20,2,2,3,15000,2024-07-25,118,8,1,3,1
242,2,12,14,2025-12-03,1,1,3,15000,2025-07-18,138,3,4,3,2
228,1,5,10,2025-05-21,6,6,4,15000,2025-04-11,40,3,3,3,2
303,3,27,30,2024-01-31,10,10,3,15000,2023-10-13,110,7,1,3,1
116,5,43,44,2023-08-13,7,7,2,9307,2023-07-20,24,9,4,7,2
220,4,38,36,2025-09-15,2,2,3,15000,2025-08-31,15,9,3,1,2
16,2,18,12,2023-08-17,2,2,1,533,2023-06-17,61,10,1,4,1
194,7,70,68,2025-03-08,7,7,1,3354,2024-10-06,153,1,1,6,2
92,10,97,92,2024-12-18,1,1,3,15000,2024-08-30,110,4,5,3,3
153,6,59,53,2024-08-23,10,10,3,15000,2024-03-09,167,4,1,5,1
149,1,7,2,2024-08-20,10,10,2,15000,2024-03-23,150,1,3,2,2
77,10,95,94,2024-12-03,1,1,4,15000,2024-06-09,177,5,1,2,3
121,9,87,85,2025-03-15,6,6,1,7547,2024-11-01,134,2,1,6,1
456,10,97,94,2023-10-29,4,4,2,13547,2023-05-16,166,10,2,7,2
287,4,34,33,2024-01-21,6,6,3,15000,2024-01-18,3,6,3,7,1
92,4,38,35,2024-08-16,4,4,1,9749,2024-05-20,88,2,4,5,2
422,7,64,69,2024-04-15,5,5,4,7655,2024-02-07,68,6,4,1,1
280,1,1,8,2024-12-06,6,6,2,6195,2024-10-02,65,1,3,5,3
337,5,41,48,2025-06-28,10,10,2,615,2025-01-19,160,10,2,6,2
106,10,98,95,2023-04-20,1,1,1,2143,2023-02-06,73,4,5,4,1
45,8,75,78,2024-10-07,3,3,4,3447,2024-06-03,126,7,5,1,2
487,5,49,50,2025-08-14,1,1,2,15000,2025-07-15,30,4,4,4,1
408,10,93,97,2024-12-06,1,1,2,15000,2024-11-08,28,3,1,5,3
42,1,6,2,2025-07-06,9,9,3,15000,2025-04-26,71,8,4,7,2
375,6,58,57,2025-09-20,9,9,2,15000,2025-06-19,93,10,4,6,1
154,8,71,72,2025-01-11,10,10,1,2276,2024-12-13,29,2,2,6,1
295,1,3,9,2023-04-15,2,2,4,15000,2022-12-26,110,1,2,6,2
340,6,56,52,2024-09-12,1,1,1,4353,2024-06-06,98,10,3,4,2
495,1,4,6,2025-11-09,9,9,2,2684,2025-10-03,37,1,4,7,2
387,9,81,88,2023-12-16,2,2,4,15000,2023-09-01,106,1,5,6,1
428,5,50,44,2025-02-27,2,2,1,3491,2024-09-02,178,10,2,4,1
159,3,21,26,2023-05-25,3,3,1,9389,2022-11-27,179,1,5,4,2
104,9,89,84,2023-01-23,9,9,2,15000,2022-09-01,144,9,4,1,1
416,5,50,47,2024-01-13,5,5,1,2900,2023-10-31,74,7,4,6,2
396,6,54,58,2023-01-20,2,2,1,14704,2022-11-27,54,10,2,5,3
447,9,81,82,2023-08-16,1,1,2,15000,2023-08-07,9,5,4,3,3
291,4,36,31,2023-04-04,5,5,4,15000,2023-01-10,84,4,3,2,1
76,4,37,31,2024-06-23,5,5,2,15000,2024-06-13,10,6,5,7,3
143,4,34,39,2024-09-15,2,2,1,5716,2024-08-03,43,8,4,7,1
16,4,34,40,2025-08-12,2,2,3,15000,2025-05-12,92,7,1,2,3
271,7,62,65,2025-09-11,4,4,2,14941,2025-06-15,88,9,3,4,1
328,1,4,3,2024-09-19,1,1,2,15000,2024-05-11,131,6,4,4,3
49,10,92,95,2023-03-24,9,9,4,15000,2022-12-21,93,3,5,5,1
421,4,35,37,2024-04-13,9,9,1,3907,2023-11-09,156,3,4,6,1
402,1,1,6,2024-02-21,8,8,4,15000,2023-10-16,128,9,2,3,1
365,9,90,83,2023-05-06,2,2,2,15000,2023-02-06,89,3,4,6,2
281,1,4,2,2024-03-09,1,1,2,5216,2024-02-24,14,1,2,6,3
431,10,94,91,2024-05-11,8,8,4,9666,2024-04-18,23,4,5,6,2
384,4,37,33,2024-10-25,8,8,3,15000,2024-10-10,15,10,1,5,3
128,4,33,38,2025-01-12,1,1,2,15000,2024-09-30,104,5,4,7,3
335,4,36,33,2025-12-26,2,2,3,15000,2025-11-04,52,5,4,5,3
362,7,70,61,2023-10-05,1,1,1,3659,2023-08-04,62,2,3,4,2
72,10,98,95,2025-06-23,10,10,3,1403,2025-05-19,35,1,5,1,2
480,2,20,12,2024-02-16,5,5,2,13636,2023-11-29,79,3,3,5,1
73,4,40,33,2025-05-09,10,10,4,15000,2025-04-26,13,3,3,5,3
280,3,23,25,2025-12-03,4,4,2,13640,2025-07-03,153,3,2,3,1
282,6,56,54,2025-03-19,5,5,3,15000,2025-03-04,15,8,2,3,2
359,10,94,95,2023-07-30,4,4,2,11264,2023-07-07,23,8,1,7,2
313,5,49,42,2023-03-14,10,10,4,15000,2022-11-21,113,8,2,2,2
124,7,65,62,2025-02-20,10,10,1,2283,2024-09-30,143,2,4,4,2
486,5,50,42,2024-01-30,10,10,3,15000,2023-11-29,62,1,4,2,3
141,5,48,44,2025-03-15,2,2,4,12774,2024-11-07,128,10,5,6,1
64,2,19,13,2023-08-27,1,1,2,15000,2023-08-02,25,10,5,7,1
383,5,43,45,2025-03-03,1,1,4,15000,2024-10-23,131,1,3,1,2
2,2,12,13,2025-04-23,4,4,2,15000,2024-12-13,131,9,2,3,2
46,5,49,47,2025-01-07,1,1,4,15000,2024-10-11,88,9,4,2,2
27,3,30,24,2024-10-08,4,4,3,15000,2024-08-17,52,7,1,2,2
292,4,34,39,2023-04-27,3,3,3,15000,2023-03-21,37,1,3,4,2
410,5,48,46,2023-03-04,8,8,4,15000,2022-09-13,172,4,3,6,3
166,8,71,76,2023-03-13,10,10,1,13370,2023-01-15,57,1,3,1,1
7,3,24,28,2023-08-30,1,1,2,15000,2023-06-11,80,1,5,3,1
107,5,45,47,2025-04-28,7,7,2,15000,2024-12-31,118,5,3,1,1
314,3,25,26,2023-09-14,5,5,3,15000,2023-08-24,21,4,2,4,3
300,1,3,9,2025-12-10,5,5,4,15000,2025-09-22,79,1,4,3,1
23,8,76,77,2025-12-26,5,5,3,15000,2025-11-27,29,9,1,5,1
346,10,100,95,2025-05-02,9,9,3,15000,2025-04-11,21,5,3,5,1
122,9,89,82,2024-03-26,1,1,4,15000,2024-01-25,61,6,3,2,3
441,1,2,9,2023-03-21,9,9,4,15000,2023-02-03,46,1,5,2,3
41,10,97,96,2025-09-18,1,1,2,15000,2025-07-11,69,8,3,4,3
191,8,78,79,2024-03-31,4,4,4,15000,2023-10-21,162,5,1,7,1
122,2,13,15,2024-06-11,5,5,1,2604,2024-02-05,127,10,2,2,3
12,10,96,97,2024-06-11,8,8,2,11431,2024-03-25,78,3,2,2,2
141,9,84,90,2023-07-22,1,1,4,15000,2023-04-28,85,7,4,6,3
281,9,87,85,2023-11-22,1,1,4,15000,2023-08-25,89,6,4,3,3
307,7,70,63,2023-06-22,4,4,2,15000,2023-02-14,128,10,3,4,2
31,1,3,10,2025-09-06,8,8,2,15000,2025-08-04,33,10,4,6,2
97,4,34,32,2025-10-28,2,2,1,15000,2025-06-27,123,1,1,2,2
5,7,67,68,2025-11-14,10,10,1,9007,2025-05-30,168,3,2,5,2
111,1,4,5,2024-03-12,9,9,4,15000,2024-02-03,38,6,3,2,1
229,1,2,7,2024-01-12,6,6,2,15000,2023-08-28,137,9,2,5,3
173,4,34,40,2025-09-25,2,2,1,14793,2025-04-27,151,6,2,4,2
98,9,83,82,2023-09-15,8,8,2,15000,2023-05-15,123,6,3,5,3
465,1,10,6,2024-12-28,5,5,1,12856,2024-10-08,81,9,1,6,1
266,2,16,11,2025-02-07,7,7,4,15000,2024-09-29,131,3,4,5,2
349,3,25,30,2023-11-26,9,9,3,15000,2023-07-02,147,3,4,7,2
235,9,90,82,2025-02-20,8,8,4,15000,2024-11-29,83,6,4,4,2
53,9,81,89,2023-01-19,1,1,4,13380,2022-08-12,160,6,5,4,3
75,7,65,62,2025-06-16,6,6,1,10210,2025-03-18,90,3,4,1,2
56,5,49,45,2025-03-20,1,1,4,15000,2025-01-03,76,9,4,4,1
417,6,58,57,2024-03-31,7,7,3,15000,2024-02-03,57,7,1,7,2
499,7,63,62,2024-04-11,5,5,3,2813,2023-10-20,174,3,5,4,2
328,6,55,51,2024-06-16,1,1,3,15000,2024-01-21,147,1,4,7,2
489,4,35,38,2023-01-24,5,5,1,8610,2022-11-08,77,5,5,2,3
44,2,15,16,2023-01-31,5,5,3,15000,2022-09-29,124,2,1,2,2
401,2,11,14,2024-06-30,9,9,4,10834,2024-06-05,25,4,2,7,3
191,5,49,48,2025-06-16,8,8,3,15000,2025-02-08,128,3,2,1,1
478,9,86,82,2023-08-22,7,7,1,954,2023-05-09,105,7,2,2,1
428,8,77,71,2023-05-15,2,2,4,15000,2023-03-12,64,7,1,1,1
463,2,18,13,2025-11-06,8,8,4,15000,2025-10-06,31,6,3,4,1
367,2,16,20,2024-01-16,6,6,1,10510,2023-08-26,143,5,4,2,2
55,3,26,22,2025-11-27,3,3,3,15000,2025-11-26,1,7,1,4,2
343,10,92,98,2023-02-05,3,3,1,15000,2022-10-14,114,5,1,7,1
471,5,49,42,2024-04-08,8,8,3,15000,2024-03-29,10,6,1,1,1
440,1,1,6,2024-01-02,8,8,2,9328,2023-08-24,131,6,2,2,3
190,10,92,93,2024-05-24,10,10,3,15000,2023-12-22,154,5,3,5,1
251,3,23,22,2024-08-11,6,6,3,9157,2024-05-12,91,8,4,7,2
61,3,30,22,2023-07-13,2,2,3,15000,2023-04-24,80,3,4,4,1
158,9,85,83,2025-07-11,2,2,1,3551,2025-04-24,78,4,1,5,2
128,6,53,55,2024-12-14,7,7,3,15000,2024-07-07,160,4,2,6,2
430,3,26,21,2024-04-17,5,5,2,15000,2023-12-08,131,2,2,3,2
449,1,6,5,2024-08-29,3,3,1,14265,2024-06-14,76,6,1,4,1
435,1,10,2,2024-05-30,5,5,1,11071,2024-02-15,105,2,3,4,1
340,1,9,5,2023-11-15,7,7,1,2363,2023-08-09,98,10,2,3,2
444,1,10,6,2023-03-15,4,4,2,15000,2022-10-16,150,4,5,3,3
477,8,77,78,2023-11-28,9,9,4,15000,2023-09-21,68,7,2,2,1
322,4,39,34,2023-10-05,4,4,3,15000,2023-07-31,66,7,1,4,1
409,6,60,56,2025-09-18,10,10,1,7985,2025-07-19,61,4,3,4,2
486,2,12,17,2023-04-03,6,6,3,9261,2022-11-16,138,10,5,1,2
134,10,98,100,2023-07-06,3,3,2,15000,2023-02-24,132,8,3,4,3
180,3,28,29,2025-05-30,9,9,1,10849,2024-12-06,175,7,3,5,1
68,1,9,6,2024-07-16,5,5,4,15000,2024-06-21,25,7,1,2,1
394,5,44,43,2023-01-10,6,6,1,3060,2022-11-21,50,5,2,2,1
464,6,54,52,2023-07-21,5,5,2,10803,2023-04-02,110,1,1,5,1
266,7,63,62,2024-12-24,10,10,4,15000,2024-08-24,122,5,2,2,3
34,6,55,54,2023-03-27,6,6,4,12657,2022-12-29,88,5,1,1,1
59,5,50,48,2025-06-27,6,6,3,15000,2025-02-16,131,5,5,5,2
180,3,25,23,2023-09-30,8,8,3,15000,2023-08-04,57,8,5,6,1
140,10,96,99,2025-11-18,10,10,1,12813,2025-09-06,73,4,2,2,2
137,1,8,7,2024-12-16,10,10,2,15000,2024-12-03,13,5,2,1,2
69,8,78,79,2023-05-17,6,6,3,15000,2023-05-12,5,1,4,3,2
208,3,26,24,2023-05-26,3,3,2,4163,2023-02-28,87,3,1,5,2
487,4,34,33,2024-10-25,5,5,4,15000,2024-09-15,40,7,5,5,3
178,10,97,95,2024-09-10,7,7,2,14259,2024-05-16,117,1,4,2,3
398,5,48,46,2023-06-06,6,6,3,2399,2023-03-09,89,9,1,2,1
421,6,53,58,2024-08-05,6,6,3,15000,2024-06-01,65,4,1,1,2
158,2,16,15,2024-01-06,7,7,4,15000,2023-07-13,177,6,4,6,2
364,9,82,81,2025-05-19,8,8,3,7917,2024-12-18,152,5,5,1,1
14,10,91,99,2025-01-24,3,3,3,13793,2024-11-25,60,10,4,5,3
131,9,87,81,2023-01-05,1,1,1,10314,2022-12-25,11,5,1,4,3
228,3,23,26,2025-10-02,1,1,2,15000,2025-05-13,142,8,1,4,2
177,8,74,78,2025-10-28,7,7,1,15000,2025-09-18,40,1,3,2,3
383,7,70,65,2023-08-20,10,10,2,1495,2023-05-15,97,10,5,7,1
301,6,52,56,2024-12-12,5,5,1,4470,2024-08-12,122,4,4,4,2
477,5,48,47,2023-09-16,3,3,3,6759,2023-06-13,95,6,2,6,2
413,6,58,52,2024-10-12,8,8,3,7930,2024-04-25,170,7,5,6,1
277,9,88,81,2024-07-02,6,6,3,15000,2024-06-06,26,10,1,2,2
488,5,42,44,2024-07-07,4,4,1,11301,2024-04-14,84,2,4,7,2
486,5,45,41,2023-12-29,1,1,1,5797,2023-12-14,15,10,4,5,2
27,4,32,40,2024-10-08,5,5,2,15000,2024-10-04,4,5,5,2,2
478,9,90,81,2024-09-11,5,5,1,9294,2024-04-08,156,10,2,3,2
256,4,36,33,2023-09-16,3,3,4,15000,2023-09-13,3,6,4,6,2
193,5,44,45,2025-11-19,10,10,4,2686,2025-09-16,64,6,3,3,1
105,4,40,34,2024-04-30,10,10,3,15000,2024-04-01,29,5,5,2,3
259,9,90,87,2025-08-25,3,3,2,10992,2025-05-06,111,10,5,1,1
107,3,24,25,2023-05-12,9,9,1,8061,2023-02-03,98,8,5,5,3
140,10,96,99,2023-05-12,4,4,3,15000,2022-12-19,144,10,5,5,2
275,6,59,60,2024-06-18,2,2,2,3813,2024-05-21,28,10,2,2,2
67,2,15,16,2023-05-27,5,5,3,15000,2023-05-07,20,1,2,6,2
470,6,53,59,2025-10-15,10,10,2,15000,2025-07-17,90,3,4,3,3
465,3,24,23,2024-12-04,6,6,2,6985,2024-08-19,107,8,5,3,3
250,2,17,18,2025-04-28,8,8,1,1538,2024-12-19,130,1,4,1,3
433,9,86,87,2024-08-08,8,8,4,15000,2024-07-19,20,8,1,4,3
377,2,20,19,2025-04-11,9,9,4,15000,2024-10-29,164,3,5,5,1
172,2,20,18,2024-09-23,9,9,2,15000,2024-08-06,48,7,5,1,3
372,9,83,84,2025-12-06,5,5,3,11231,2025-10-08,59,6,4,6,2
261,10,93,91,2024-06-24,3,3,3,12880,2024-02-09,136,7,5,1,1
227,5,47,43,2023-02-27,3,3,4,15000,2023-02-21,6,7,2,1,2
20,8,77,78,2023-10-16,1,1,4,15000,2023-09-26,20,5,4,1,1
423,3,21,25,2023-02-14,6,6,4,15000,2022-12-23,53,3,4,2,2
383,2,13,12,2024-04-22,9,9,2,15000,2023-12-16,128,4,2,1,1
254,2,18,14,2023-03-29,8,8,3,5520,2022-10-15,165,3,4,3,1
251,7,67,65,2025-04-19,3,3,4,15000,2024-12-15,125,7,2,6,3
389,2,13,14,2023-01-16,10,10,4,15000,2022-09-04,134,9,4,1,2
32,8,72,79,2024-08-10,9,9,2,15000,2024-03-22,141,4,4,6,1
140,8,73,71,2024-12-29,1,1,1,11703,2024-08-04,147,9,3,7,2
166,9,85,82,2024-07-28,6,6,4,15000,2024-06-08,50,4,5,7,2
236,2,11,12,2023-05-13,10,10,4,15000,2023-03-12,62,7,2,6,3
